Iteration,Mask Proportion,Reward Average
1,1.0,-0.3427361845970154
2,0.981359649122807,-0.34030188620090485
3,0.959703947368421,-0.33967117220163345
4,0.9391447368421053,-0.3379654437303543
5,0.9189967105263158,-0.3330276198685169
6,0.8970668859649124,-0.3160001263022423
7,0.8780153508771931,-0.32138366252183914
8,0.8582785087719298,-0.33925899490714073
9,0.836485745614035,-0.33795166015625
10,0.8175712719298245,-0.3207029215991497
11,0.795641447368421,-0.3019951730966568
12,0.7770010964912281,-0.30779780074954033
13,0.7601425438596491,-0.3075999803841114
14,0.7401315789473684,-0.30677614733576775
15,0.721217105263158,-0.30498745292425156
16,0.6983278508771928,-0.29507169499993324
17,0.6820175438596491,-0.3026179224252701
18,0.662280701754386,-0.3058943599462509
19,0.6433662280701754,-0.3120121620595455
20,0.6229440789473685,-0.3058002293109894
21,0.6023848684210525,-0.2959153465926647
22,0.5819627192982456,-0.30394718050956726
23,0.5615405701754386,-0.31734852120280266
24,0.5398848684210527,-0.32426850870251656
25,0.5178179824561403,-0.31565235182642937
26,0.49821820175438597,-0.2985866740345955
27,0.4782072368421053,-0.3055502884089947
28,0.45847039473684215,-0.3043788895010948
29,0.4372258771929825,-0.30741212144494057
30,0.41803728070175433,-0.3062380440533161
31,0.39706688596491224,-0.2998056262731552
32,0.37691885964912275,-0.30410876125097275
33,0.359375,-0.31985514611005783
34,0.33758223684210525,-0.332478404045105
35,0.31907894736842096,-0.3207305110991001
36,0.29947916666666663,-0.298916332423687
37,0.2797423245614035,-0.3033003658056259
38,0.26137609649122806,-0.32389847934246063
39,0.2412280701754386,-0.3194723166525364
40,0.22012061403508767,-0.30820465460419655
41,0.200109649122807,-0.3002256378531456
42,0.17530153508771928,-0.3014460355043411
43,0.15200109649122806,-0.30699239298701286
44,0.1296600877192982,-0.30593210086226463
45,0.10800438596491227,-0.30076928436756134
46,0.08675986842105263,-0.29982658848166466
47,0.06469298245614034,-0.30034348741173744
48,0.0400219298245614,-0.30006052926182747
49,0.0190515350877193,-0.29947305098176
