Iteration,Mask Proportion,Reward Average
1,1.0,0.6693845987319946
2,0.9819078947368418,0.7647431418299675
3,0.9602521929824561,0.834762379527092
4,0.940515350877193,0.7324883975088596
5,0.9187225877192982,0.7292769253253937
6,0.89953399122807,0.7304911315441132
7,0.8788377192982456,0.6647278964519501
8,0.8575932017543859,0.5941273719072342
9,0.8373081140350876,0.6217590272426605
10,0.8126370614035088,0.6633919142186642
11,0.7920778508771931,0.6468529552221298
12,0.7715186403508772,0.6790381968021393
13,0.7513706140350876,0.6676009930670261
14,0.7308114035087719,0.6603158190846443
15,0.7117598684210527,0.6519660837948322
16,0.6924342105263157,0.6360834576189518
17,0.6742050438596491,0.5355275198817253
18,0.6504934210526315,0.5836441814899445
19,0.6321271929824561,0.5943449586629868
20,0.6121162280701754,0.6073560081422329
21,0.5953947368421053,0.6337800957262516
22,0.5755208333333334,0.6718389131128788
23,0.5538651315789473,0.6327384784817696
24,0.5326206140350879,0.6354052796959877
25,0.5124725877192983,0.6271477825939655
26,0.489172149122807,0.6271699108183384
27,0.47108004385964913,0.6508119255304337
28,0.45161732456140347,0.6359261348843575
29,0.4311951754385965,0.6482533514499664
30,0.41214364035087714,0.6600039824843407
31,0.39021381578947373,0.703630194067955
32,0.3704769736842105,0.6828216314315796
33,0.347313596491228,0.7276091873645782
34,0.3262061403508772,0.7671899944543839
35,0.3048245614035088,0.8435371220111847
36,0.2837171052631579,0.85916668176651
37,0.2637061403508772,0.8388495817780495
38,0.24520285087719296,0.8530323952436447
39,0.22724780701754382,0.9038226306438446
40,0.2054550438596491,0.9056025817990303
41,0.18626644736842107,0.9173540398478508
42,0.16707785087719298,0.9163924381136894
43,0.14706688596491227,0.9318115040659904
44,0.12815241228070176,0.9317859411239624
45,0.10581140350877191,0.9387145712971687
46,0.08484100877192982,0.9421715438365936
47,0.06304824561403509,0.9444025605916977
48,0.04166666666666667,0.9454347118735313
49,0.022889254385964914,0.9463632628321648
