Iteration,Mask Proportion,Reward Average
1,1.0,0.8123783469200134
2,0.9780701754385964,0.8853949531912804
3,0.953673245614035,0.9260819181799889
4,0.9329769736842105,0.9529436379671097
5,0.9139254385964913,0.9441333711147308
6,0.8926809210526314,0.9754721745848656
7,0.8721217105263158,0.9741298481822014
8,0.8489583333333334,0.9895649999380112
9,0.8297697368421051,1.0063521414995193
10,0.8109923245614035,1.0141435265541077
11,0.7927631578947368,1.0290784165263176
12,0.7733004385964913,1.0269142389297485
13,0.7542489035087718,1.036462590098381
14,0.7310855263157895,1.0550310239195824
15,0.7106633771929824,1.0741259008646011
16,0.6924342105263157,1.0813575610518456
17,0.6729714912280701,1.0864109992980957
18,0.6536458333333334,1.0943496078252792
19,0.6329495614035088,1.116388164460659
20,0.6118421052631579,1.1101211160421371
21,0.5936129385964912,1.1352842077612877
22,0.5718201754385965,1.159878671169281
23,0.5520833333333333,1.1695022284984589
24,0.528234649122807,1.168608620762825
25,0.5113760964912281,1.1706832945346832
26,0.4882127192982456,1.1832798272371292
27,0.46683114035087714,1.1871770769357681
28,0.4449013157894736,1.1946845799684525
29,0.4268092105263157,1.2151245176792145
30,0.4063870614035088,1.2325893640518188
31,0.3822642543859649,1.2054878622293472
32,0.36280153508771923,1.2231611907482147
33,0.342516447368421,1.2249434441328049
34,0.3208607456140351,1.2237679213285446
35,0.29975328947368424,1.229441061615944
36,0.28152412280701755,1.2298653423786163
37,0.26000548245614036,1.2463117241859436
38,0.23876096491228066,1.2636271715164185
39,0.21765350877192982,1.2744291871786118
40,0.19558662280701752,1.2900006473064423
41,0.17900219298245612,1.2939586490392685
42,0.15885416666666663,1.29115492105484
43,0.1410361842105263,1.2919111251831055
44,0.12609649122807018,1.2941895723342896
45,0.10361842105263157,1.3020407408475876
46,0.08182565789473682,1.2972048372030258
47,0.05879934210526316,1.2905369102954865
48,0.03782894736842105,1.292682707309723
49,0.02069627192982456,1.289257749915123
