Iteration,Mask Proportion,Reward Average
1,1.0,0.8123780488967896
2,1.0,0.8123780488967896
3,0.9649122807017544,0.9098308682441711
4,0.9298245614035088,0.737120509147644
5,0.8947368421052632,0.9067580699920654
6,0.8596491228070176,0.8948941826820374
7,0.8596491228070176,0.8948941826820374
8,0.8596491228070176,0.8948941826820374
9,0.8596491228070176,0.8948941826820374
10,0.8421052631578947,0.8948941826820374
11,0.7719298245614035,1.0068775415420532
12,0.7543859649122807,1.0068775415420532
13,0.7368421052631579,0.9770672917366028
14,0.7017543859649122,0.969163715839386
15,0.6842105263157895,0.9779871106147766
16,0.6666666666666666,0.969163715839386
17,0.6491228070175439,0.969163715839386
18,0.631578947368421,1.002938151359558
19,0.6140350877192983,1.002938151359558
20,0.6140350877192983,1.002938151359558
21,0.5789473684210527,1.0041226148605347
22,0.543859649122807,1.0041226148605347
23,0.5263157894736842,1.0430564880371094
24,0.5263157894736842,1.0430564880371094
25,0.5263157894736842,1.0430564880371094
26,0.5263157894736842,1.0430564880371094
27,0.45614035087719296,1.370320200920105
28,0.45614035087719296,1.370320200920105
29,0.40350877192982454,1.2899246215820312
30,0.40350877192982454,1.2899246215820312
31,0.38596491228070173,1.2899246215820312
32,0.38596491228070173,1.2899246215820312
33,0.3684210526315789,1.2899246215820312
34,0.3508771929824561,1.1876847743988037
35,0.3157894736842105,1.4240155220031738
36,0.2982456140350877,1.4240155220031738
37,0.2807017543859649,1.4240155220031738
38,0.2631578947368421,1.5547493696212769
39,0.24561403508771928,1.5845857858657837
40,0.22807017543859648,1.5845857858657837
41,0.21052631578947367,1.5845857858657837
