Iteration,Mask Proportion,Reward Average
1,0.9810855263157895,0.8123783469200134
2,0.9599780701754386,0.8672368228435516
3,0.9394188596491229,0.8760840371251106
4,0.9185855263157894,0.8659825697541237
5,0.8961074561403508,0.8694841489195824
6,0.8747258771929824,0.8682356774806976
7,0.856770833333333,0.8739863783121109
8,0.8373081140350876,0.8832652717828751
9,0.8167489035087719,0.9090142473578453
10,0.7974232456140351,0.9277435541152954
11,0.7772752192982457,0.9305364936590195
12,0.7572642543859649,0.9373822510242462
13,0.735608552631579,0.9314344450831413
14,0.7132675438596492,0.9258899167180061
15,0.6925712719298245,0.9464629739522934
16,0.6729714912280703,0.9546375349164009
17,0.6526864035087718,0.9441348165273666
18,0.6329495614035088,0.9480595290660858
19,0.6159539473684211,0.9598092064261436
20,0.5938870614035088,0.9617918282747269
21,0.5737390350877192,0.9688358902931213
22,0.5537280701754386,0.9814360216259956
23,0.5328947368421053,0.9889937341213226
24,0.5120614035087719,0.9994220957159996
25,0.4895833333333333,1.0010926499962807
26,0.4692982456140351,1.010243147611618
27,0.4507949561403508,1.0045736283063889
28,0.4292763157894737,0.9862518832087517
29,0.40624999999999994,1.004553683102131
30,0.38445723684210525,1.0132606700062752
31,0.36101973684210525,1.021071806550026
32,0.33908991228070173,1.0318201705813408
33,0.31825657894736836,1.034673623740673
34,0.30002741228070173,1.0413847267627716
35,0.27905701754385964,1.0399992018938065
36,0.25973135964912275,1.0482963621616364
37,0.23944627192982454,1.0597152933478355
38,0.2176535087719298,1.0423254519701004
39,0.19503837719298242,1.046252265572548
40,0.17461622807017543,1.0436214357614517
41,0.1552905701754386,1.055709958076477
42,0.1366502192982456,1.0586385503411293
43,0.11705043859649124,1.0625870749354362
44,0.09566885964912279,1.0527321547269821
45,0.07593201754385966,1.0628645569086075
46,0.057291666666666664,1.0733688324689865
47,0.03741776315789474,1.0691213011741638
48,0.018914473684210526,1.069278322160244
49,0.0,1.0676758885383606
