Iteration,Mask Proportion,Reward Average
1,1.0,0.8123783469200134
2,0.9022752192982456,0.9526712670922279
3,0.814281798245614,0.9634071588516235
4,0.7347861842105262,0.955323301255703
5,0.6588541666666666,0.9594479203224182
6,0.5859375,0.9402712732553482
7,0.5278234649122806,0.9679957777261734
8,0.4647752192982456,0.965627446770668
9,0.41049890350877194,0.9896607622504234
10,0.36266447368421056,0.9992640838027
11,0.3182565789473684,0.9981422647833824
12,0.280016447368421,1.0001571327447891
13,0.24287280701754382,1.0031644627451897
14,0.20874451754385964,1.013108767569065
15,0.18146929824561403,1.0169227048754692
16,0.15542763157894735,1.0158245339989662
17,0.13089364035087717,1.0129188150167465
18,0.11225328947368421,1.0059481263160706
19,0.09470942982456142,1.0139588415622711
20,0.07990679824561403,1.0152732655405998
21,0.07003837719298245,1.011731393635273
22,0.05729166666666666,1.0159118175506592
23,0.04769736842105263,1.0103569999337196
24,0.0390625,1.0038760229945183
25,0.031387061403508776,1.003369852900505
26,0.024396929824561403,1.0049220398068428
27,0.01864035087719298,1.004619799554348
28,0.016721491228070172,1.0035179033875465
29,0.011650219298245616,1.0020453333854675
30,0.008497807017543858,1.0005927085876465
31,0.005893640350877194,1.000095047056675
32,0.0043859649122807015,1.0014115944504738
33,0.003152412280701754,1.0014115944504738
34,0.0026041666666666665,1.0014115944504738
35,0.002055921052631579,1.0014115944504738
36,0.001644736842105263,1.0014115944504738
37,0.0013706140350877192,1.0014115944504738
38,0.0010964912280701754,1.0014115944504738
39,0.0008223684210526315,1.0014115944504738
40,0.0006853070175438596,1.0014115944504738
41,0.00041118421052631577,1.0014115944504738
42,0.00027412280701754384,1.0014115944504738
43,0.0,1.0014115944504738
44,0.0,1.0014115944504738
45,0.0,1.0014115944504738
46,0.0,1.0014115944504738
47,0.0,1.0014115944504738
48,0.0,1.0014115944504738
49,0.0,1.0014115944504738
