Iteration,Mask Proportion,Reward Average
1,1.0,0.6850420236587524
2,0.9808114035087719,0.6598074808716774
3,0.9617598684210527,0.625578299164772
4,0.9413377192982456,0.6224654987454414
5,0.9209155701754386,0.6394638270139694
6,0.9009046052631579,0.6493460461497307
7,0.8793859649122808,0.6778265684843063
8,0.8574561403508772,0.6924665793776512
9,0.8397752192982456,0.6924490258097649
10,0.817845394736842,0.6986830309033394
11,0.8009868421052632,0.692660316824913
12,0.7819353070175439,0.702878013253212
13,0.7587719298245614,0.6975820362567902
14,0.7386239035087719,0.7177460566163063
15,0.7182017543859649,0.7081899642944336
16,0.6996984649122807,0.7195081785321236
17,0.6785910087719298,0.73099235445261
18,0.6594024122807018,0.7343110889196396
19,0.6373355263157894,0.7350261136889458
20,0.6159539473684211,0.7370704039931297
21,0.5974506578947368,0.7464650347828865
22,0.5773026315789473,0.7455260455608368
23,0.5560581140350878,0.7489147707819939
24,0.5349506578947368,0.7525442689657211
25,0.5127467105263158,0.7569331601262093
26,0.49246162280701755,0.7721614241600037
27,0.4714912280701754,0.7803501784801483
28,0.44723135964912275,0.7717813849449158
29,0.4272203947368421,0.7725897580385208
30,0.40953947368421056,0.7753615230321884
31,0.3900767543859649,0.7786130458116531
32,0.37157346491228066,0.7797363772988319
33,0.35019188596491224,0.7904976010322571
34,0.3285361842105263,0.7905164808034897
35,0.30660635964912275,0.7901204526424408
36,0.2870065789473685,0.789053276181221
37,0.2683662280701754,0.7873520404100418
38,0.24616228070175436,0.7890867814421654
39,0.22299890350877188,0.7890867814421654
40,0.2038103070175438,0.7888040319085121
41,0.18352521929824558,0.789031982421875
42,0.16063596491228072,0.7902428656816483
43,0.13952850877192982,0.7888301387429237
44,0.11979166666666667,0.7899516299366951
45,0.0995065789473684,0.7906738966703415
46,0.08305921052631578,0.7904918566346169
47,0.06277412280701754,0.7917563319206238
48,0.04194078947368421,0.7937281802296638
49,0.021655701754385966,0.7946852669119835
