Iteration,Mask Proportion,Reward Average
1,1.0,0.24165993928909302
2,0.9298245614035087,0.3108210451900959
3,0.859786184210526,0.4994446225464344
4,0.7896107456140351,0.5670545399188995
5,0.7210800438596491,0.6430649235844612
6,0.6509046052631579,0.7066911831498146
7,0.5810032894736844,0.7190063372254372
8,0.5119243421052634,0.7295266315340996
9,0.44174890350877194,0.7327233925461769
10,0.3660910087719297,0.733117125928402
11,0.2885142543859649,0.733117125928402
12,0.21820175438596487,0.733117125928402
13,0.16036184210526316,0.733117125928402
14,0.11896929824561403,0.733117125928402
15,0.09306469298245613,0.733117125928402
16,0.07510964912280702,0.733117125928402
17,0.06414473684210527,0.733117125928402
18,0.05537280701754386,0.733117125928402
19,0.050575657894736836,0.733117125928402
20,0.046600877192982455,0.733117125928402
21,0.0434484649122807,0.733117125928402
22,0.041529605263157895,0.733117125928402
23,0.039336622807017545,0.733117125928402
24,0.035498903508771926,0.733117125928402
25,0.03358004385964912,0.733117125928402
26,0.03234649122807017,0.733117125928402
27,0.028645833333333332,0.733117125928402
28,0.027001096491228067,0.733117125928402
29,0.02494517543859649,0.733117125928402
30,0.023848684210526314,0.733117125928402
31,0.023300438596491228,0.733117125928402
32,0.022203947368421052,0.733117125928402
33,0.021929824561403508,0.733117125928402
34,0.020285087719298243,0.733117125928402
35,0.019051535087719295,0.733117125928402
36,0.01781798245614035,0.733117125928402
37,0.017132675438596492,0.733117125928402
38,0.016036184210526314,0.733117125928402
39,0.014802631578947368,0.733117125928402
40,0.013843201754385966,0.733117125928402
41,0.013157894736842106,0.733117125928402
42,0.013157894736842106,0.733117125928402
43,0.012472587719298246,0.733117125928402
44,0.012472587719298246,0.733117125928402
45,0.012472587719298246,0.733117125928402
46,0.012472587719298246,0.733117125928402
47,0.012198464912280702,0.733117125928402
48,0.011239035087719298,0.733117125928402
49,0.010827850877192981,0.733117125928402
