Iteration,Mask Proportion,Reward Average
1,1.0,0.24165993928909302
2,0.9804002192982457,0.2702818214893341
3,0.9616228070175437,0.278228216804564
4,0.9416118421052632,0.26917233504354954
5,0.919544956140351,0.28152117878198624
6,0.8966557017543859,0.3516562171280384
7,0.8755482456140351,0.38692811504006386
8,0.8571820175438596,0.2946916068904102
9,0.8379934210526316,0.3274203799664974
10,0.8149671052631579,0.41441162768751383
11,0.7935855263157895,0.41847060341387987
12,0.7728892543859649,0.4374299282208085
13,0.7530153508771931,0.48911163583397865
14,0.7336896929824561,0.4520607180893421
15,0.7118969298245614,0.4285873146727681
16,0.6939418859649121,0.40404604375362396
17,0.6716008771929824,0.4482019878923893
18,0.6480263157894737,0.5264849807135761
19,0.6247258771929823,0.545789651107043
20,0.6034813596491228,0.5662108804099262
21,0.5810032894736842,0.5752972778864205
22,0.5601699561403509,0.5789232891984284
23,0.540844298245614,0.5789232891984284
24,0.5176809210526316,0.602494154125452
25,0.4946546052631579,0.6024325750768185
26,0.47642543859649117,0.6059328950941563
27,0.4575109649122807,0.6123058646917343
28,0.4388706140350877,0.6144405826926231
29,0.4203673245614035,0.6144405826926231
30,0.3987116228070175,0.6494022347033024
31,0.37870065789473684,0.6838940605521202
32,0.3580043859649122,0.6662432551383972
33,0.3392269736842105,0.6710271462798119
34,0.3205866228070175,0.6623745709657669
35,0.29961622807017546,0.6628283858299255
36,0.28097587719298245,0.6689602732658386
37,0.26096491228070173,0.6689602732658386
38,0.24026864035087717,0.6701332479715347
39,0.22149122807017543,0.686968632042408
40,0.20298793859649122,0.6923068314790726
41,0.18188048245614036,0.693450041115284
42,0.15871710526315788,0.6920816227793694
43,0.14048793859649122,0.6920816227793694
44,0.11896929824561402,0.6920816227793694
45,0.09717653508771928,0.6947841495275497
46,0.07839912280701755,0.6947841495275497
47,0.05838815789473684,0.6947841495275497
48,0.03878837719298246,0.6947841495275497
49,0.01781798245614035,0.6961023136973381
