Iteration,Mask Proportion,Reward Average
1,1.0,0.6850420236587524
2,0.9298245614035087,0.7303831651806831
3,0.8596491228070172,0.7557867616415024
4,0.7894736842105263,0.7823496162891388
5,0.719298245614035,0.7901729196310043
6,0.6500822368421052,0.8057349994778633
7,0.5803179824561406,0.8143663331866264
8,0.5111019736842107,0.8252668753266335
9,0.4409265350877193,0.8287651836872101
10,0.37253289473684204,0.8301321193575859
11,0.30400219298245607,0.8297899439930916
12,0.22998903508771923,0.8309207335114479
13,0.15899122807017546,0.8307004421949387
14,0.10224780701754387,0.8307004421949387
15,0.06345942982456139,0.8307004421949387
16,0.03974780701754386,0.8307004421949387
17,0.024671052631578944,0.8307004421949387
18,0.01631030701754386,0.8307004421949387
19,0.012746710526315787,0.8307004421949387
20,0.009594298245614035,0.8307004421949387
21,0.007675438596491228,0.8307004421949387
22,0.006030701754385965,0.8307004421949387
23,0.005893640350877192,0.8307004421949387
24,0.00575657894736842,0.8307004421949387
25,0.005482456140350877,0.8307004421949387
26,0.005208333333333332,0.8307004421949387
27,0.004934210526315789,0.8307004421949387
28,0.004797149122807018,0.8307004421949387
29,0.004797149122807018,0.8307004421949387
30,0.004797149122807018,0.8307004421949387
31,0.004660087719298245,0.8307004421949387
32,0.004523026315789474,0.8307004421949387
33,0.004523026315789474,0.8307004421949387
34,0.004248903508771929,0.8307004421949387
35,0.003837719298245614,0.8307004421949387
36,0.0030153508771929823,0.8307004421949387
37,0.0030153508771929823,0.8307004421949387
38,0.0030153508771929823,0.8307004421949387
39,0.0030153508771929823,0.8307004421949387
40,0.0023300438596491227,0.8307004421949387
41,0.0023300438596491227,0.8307004421949387
42,0.0023300438596491227,0.8307004421949387
43,0.0023300438596491227,0.8307004421949387
44,0.0023300438596491227,0.8307004421949387
45,0.0023300438596491227,0.8307004421949387
46,0.0023300438596491227,0.8307004421949387
47,0.001781798245614035,0.8307004421949387
48,0.0015076754385964911,0.8307004421949387
49,0.0015076754385964911,0.8307004421949387
