Iteration,Mask Proportion,Reward Average
1,1.0,0.24165993928909302
2,0.9629934210526315,0.5916763171553612
3,0.9255756578947367,0.6285836771130562
4,0.8951480263157893,0.6592589542269707
5,0.8685581140350875,0.6722741723060608
6,0.841282894736842,0.6826364099979401
7,0.8170230263157895,0.6889416798949242
8,0.7937225877192984,0.6954411268234253
9,0.7708333333333333,0.700885459780693
10,0.7506853070175438,0.7051458582282066
11,0.7321820175438597,0.7105033695697784
12,0.7140899122807016,0.7137263789772987
13,0.697779605263158,0.7147187069058418
14,0.683251096491228,0.7149846777319908
15,0.6694078947368421,0.7157192006707191
16,0.65625,0.7157543376088142
17,0.6455592105263158,0.7157543376088142
18,0.6336348684210527,0.7169354930520058
19,0.6211622807017544,0.718046061694622
20,0.609375,0.7194378599524498
21,0.598547149122807,0.7199385389685631
22,0.5853892543859649,0.7201284766197205
23,0.5725054824561403,0.7202061116695404
24,0.5578399122807017,0.7215608730912209
25,0.545093201754386,0.7234169915318489
26,0.533717105263158,0.7235127463936806
27,0.5205592105263158,0.724538691341877
28,0.5098684210526315,0.724538691341877
29,0.5,0.7253100275993347
30,0.48588267543859653,0.7253100275993347
31,0.4747807017543859,0.7253100275993347
32,0.4640899122807018,0.725462406873703
33,0.4491502192982456,0.725462406873703
34,0.4333881578947369,0.7269867435097694
35,0.4196820175438596,0.7293182462453842
36,0.4070723684210526,0.7305887639522552
37,0.39364035087719296,0.7308979853987694
38,0.3781524122807017,0.7308979853987694
39,0.3617050438596491,0.7308979853987694
40,0.34416118421052627,0.7308979853987694
41,0.326891447368421,0.7319489344954491
42,0.3041392543859649,0.7328509464859962
43,0.2790570175438596,0.7340040877461433
44,0.2534265350877193,0.7340040877461433
45,0.21888706140350872,0.7345050349831581
46,0.18448464912280702,0.7345050349831581
47,0.14336622807017543,0.7376778945326805
48,0.09662828947368421,0.7379229664802551
49,0.0478344298245614,0.7379229664802551
