Iteration,Mask Proportion,Reward Average
1,1.0,0.8123783469200134
2,0.9797149122807016,0.8851310685276985
3,0.9573739035087719,0.9012719839811325
4,0.9369517543859649,0.916286401450634
5,0.915844298245614,0.9195828586816788
6,0.8981633771929823,0.9059763252735138
7,0.8796600877192983,0.9078668653964996
8,0.8596491228070176,0.9086202532052994
9,0.8390899122807017,0.9329012259840965
10,0.8218201754385963,0.9345935508608818
11,0.802220394736842,0.9341232478618622
12,0.7804276315789473,0.9713579043745995
13,0.7583607456140351,0.9975806474685669
14,0.7369791666666666,1.027423806488514
15,0.7160087719298245,1.0387194529175758
16,0.6933936403508771,1.045159950852394
17,0.6739309210526317,1.0561193227767944
18,0.6524122807017544,1.0588715970516205
19,0.6356907894736843,1.0799457356333733
20,0.6140350877192983,1.0965112447738647
21,0.5936129385964912,1.087789535522461
22,0.5737390350877194,1.0790581479668617
23,0.5550986842105262,1.0949077159166336
24,0.5350877192982456,1.111864134669304
25,0.5120614035087719,1.1220812648534775
26,0.49314692982456143,1.1251626312732697
27,0.47135416666666663,1.1092315763235092
28,0.45161732456140347,1.1270704492926598
29,0.430921052631579,1.1361899077892303
30,0.41091008771929816,1.1346316114068031
31,0.38843201754385964,1.160455122590065
32,0.36828399122807015,1.1589459627866745
33,0.3508771929824561,1.1608761847019196
34,0.33182565789473684,1.1632451340556145
35,0.31154057017543857,1.1628307849168777
36,0.2875548245614035,1.1729099825024605
37,0.26864035087719296,1.1808937042951584
38,0.24766995614035087,1.178483009338379
39,0.2250548245614035,1.1718387231230736
40,0.20120614035087717,1.1775443702936172
41,0.1836622807017544,1.181607462465763
42,0.15967653508771928,1.1766555458307266
43,0.1410361842105263,1.170589029788971
44,0.12184758771929824,1.1703299954533577
45,0.10142543859649122,1.1763873025774956
46,0.08141447368421054,1.1874615252017975
47,0.0590734649122807,1.1860055401921272
48,0.039336622807017545,1.1834115609526634
49,0.020559210526315787,1.1881721913814545
