Iteration,Mask Proportion,Reward Average
1,0.9768366228070177,0.8123783469200134
2,0.9557291666666666,0.898814432322979
3,0.9358552631578948,0.9455935209989548
4,0.9144736842105262,0.972280703485012
5,0.8937774122807017,1.024439886212349
6,0.8707510964912281,1.0377192199230194
7,0.849780701754386,1.0568432956933975
8,0.8299067982456141,1.0982109233736992
9,0.807702850877193,1.1304085478186607
10,0.7881030701754387,1.1572262048721313
11,0.7669956140350876,1.2006300389766693
12,0.7464364035087718,1.2297514826059341
13,0.7272478070175439,1.2542985379695892
14,0.7062774122807018,1.292159229516983
15,0.6858552631578947,1.3041789680719376
16,0.6647478070175439,1.348062440752983
17,0.6441885964912281,1.3482846170663834
18,0.6225328947368421,1.3923751711845398
19,0.6026589912280702,1.4348843097686768
20,0.5825109649122806,1.480602666735649
21,0.5609923245614035,1.5120812803506851
22,0.5383771929824562,1.5365641862154007
23,0.5195997807017544,1.5754161477088928
24,0.4994517543859649,1.5867421329021454
25,0.4772478070175439,1.6137752085924149
26,0.4540844298245614,1.6616635173559189
27,0.43516995614035087,1.6828984171152115
28,0.41433662280701755,1.6918486654758453
29,0.3932291666666666,1.7306294739246368
30,0.375,1.760802984237671
31,0.3562225877192983,1.7807749807834625
32,0.3405975877192982,1.7956187576055527
33,0.32140899122807015,1.8086802065372467
34,0.3012609649122806,1.8397559374570847
35,0.28124999999999994,1.8478074967861176
36,0.2597313596491228,1.8727042824029922
37,0.2384868421052631,1.854500487446785
38,0.21641995614035087,1.890396162867546
39,0.19832785087719296,1.9011061638593674
40,0.17941337719298245,1.901091068983078
41,0.16036184210526316,1.902466744184494
42,0.14281798245614033,1.9186849892139435
43,0.12116228070175437,1.9212714284658432
44,0.10430372807017543,1.9327672123908997
45,0.08127741228070175,1.9332917630672455
46,0.06016995614035088,1.9478220343589783
47,0.041666666666666664,1.9583557099103928
48,0.022341008771929825,1.9583722203969955
49,0.0,1.9628297537565231
