Iteration,Mask Proportion,Reward Average,DDG Train Average,DDG Eval Average,ProtGPT Average
1,1.0,-143.56893920898438,0.24166008830070496,0.6693868041038513,-143.56893920898438
2,0.9671052631578948,-123.31345081329346,0.2544650286436081,0.5574297457933426,-123.31345081329346
3,0.932154605263158,-120.09325981140137,0.2923647239804268,0.9273647964000702,-120.09325981140137
4,0.9010416666666666,-118.26951694488525,0.2771276570856571,1.0213391110301018,-118.26951694488525
5,0.8756853070175438,-117.0814561843872,0.2552463077008724,0.9904168024659157,-117.0814561843872
6,0.8485471491228072,-116.11190986633301,0.20829651318490505,0.843438521027565,-116.11190986633301
7,0.8225054824561404,-115.26240825653076,0.16993425600230694,0.8066882416605949,-115.26240825653076
8,0.8012609649122806,-114.61807918548584,0.14653733000159264,0.7415358945727348,-114.61807918548584
9,0.7801535087719298,-114.05128860473633,0.12658086605370045,0.6926287263631821,-114.05128860473633
10,0.763157894736842,-113.72164058685303,0.11639759317040443,0.6990863084793091,-113.72164058685303
11,0.7495888157894738,-113.36181354522705,0.09645946323871613,0.6802323870360851,-113.36181354522705
12,0.7335526315789473,-113.00351524353027,0.08863511448726058,0.6777404099702835,-113.00351524353027
13,0.7154605263157895,-112.64132595062256,0.0950650623999536,0.7067228853702545,-112.64132595062256
14,0.6998355263157894,-112.34702682495117,0.08155585499480367,0.6811469569802284,-112.34702682495117
15,0.6837993421052632,-112.07530498504639,0.07484127394855022,0.6827084682881832,-112.07530498504639
16,0.6698190789473684,-111.93796157836914,0.061690283473581076,0.6213204190135002,-111.93796157836914
17,0.6557017543859649,-111.78329467773438,0.04761588363908231,0.6104820482432842,-111.78329467773438
18,0.6458333333333333,-111.55427646636963,0.04084717226214707,0.5695557743310928,-111.55427646636963
19,0.6321271929824561,-111.41081142425537,0.030808513052761555,0.5315625555813313,-111.41081142425537
20,0.6182839912280702,-111.22497081756592,0.024060268886387348,0.49584009498357773,-111.22497081756592
21,0.6033442982456141,-111.0244083404541,0.012448072549887002,0.5017912648618221,-111.0244083404541
22,0.5915570175438597,-110.9099473953247,0.0054891855688765645,0.4890438802540302,-110.9099473953247
23,0.5797697368421052,-110.75599193572998,0.004538963548839092,0.481135331094265,-110.75599193572998
24,0.5674342105263157,-110.65140056610107,-0.0008745105005800724,0.4535883851349354,-110.65140056610107
25,0.5550986842105263,-110.55925559997559,-0.0008888334268704057,0.4607691876590252,-110.55925559997559
26,0.5416666666666667,-110.49752712249756,0.00034244463313370943,0.44990629330277443,-110.49752712249756
27,0.5280975877192982,-110.41509819030762,-0.00018791283946484327,0.449343029409647,-110.41509819030762
28,0.5172697368421052,-110.34986114501953,-0.0035582302371039987,0.43150268867611885,-110.34986114501953
29,0.5035635964912281,-110.25450134277344,-0.0001587136648595333,0.4385261982679367,-110.25450134277344
30,0.48876096491228066,-110.14120674133301,-0.006152309011667967,0.386493805795908,-110.14120674133301
31,0.47738486842105265,-110.00388622283936,-0.009641561890020967,0.38164629973471165,-110.00388622283936
32,0.4647752192982456,-109.91448593139648,-0.017127390718087554,0.35603440180420876,-109.91448593139648
33,0.45079495614035087,-109.83301067352295,-0.021097501274198294,0.33329183980822563,-109.83301067352295
34,0.4368146929824561,-109.7255220413208,-0.021596383536234498,0.3353626951575279,-109.7255220413208
35,0.42393092105263147,-109.62497234344482,-0.01895447028800845,0.35201924107968807,-109.62497234344482
36,0.4100877192982456,-109.57035255432129,-0.021932869218289852,0.35892923176288605,-109.57035255432129
37,0.3983004385964912,-109.54903602600098,-0.022474303608760238,0.35448646545410156,-109.54903602600098
38,0.3837719298245614,-109.52282524108887,-0.023652612464502454,0.3503591790795326,-109.52282524108887
39,0.3685581140350877,-109.45416927337646,-0.02474757726304233,0.33787374198436737,-109.45416927337646
40,0.350328947368421,-109.41294956207275,-0.03132774378173053,0.32702290173619986,-109.41294956207275
41,0.3274396929824561,-109.34613418579102,-0.028996971435844898,0.34425918478518724,-109.34613418579102
42,0.305921052631579,-109.27169799804688,-0.027673244825564325,0.3532948335632682,-109.27169799804688
43,0.2867324561403508,-109.22651767730713,-0.03205172321759164,0.3488215459510684,-109.22651767730713
44,0.25836074561403505,-109.16479206085205,-0.030307234497740865,0.3436139430850744,-109.16479206085205
45,0.23012609649122806,-109.14066696166992,-0.03029450378380716,0.34463580697774887,-109.14066696166992
46,0.19764254385964913,-109.09967803955078,-0.030638118973001838,0.3762937719002366,-109.09967803955078
47,0.16228070175438597,-109.03855228424072,-0.02685946598649025,0.3854889627546072,-109.03855228424072
48,0.1206140350877193,-108.96012306213379,-0.0270931301638484,0.41548528522253036,-108.96012306213379
49,0.062225877192982455,-108.8830156326294,-0.027759502176195383,0.39533380419015884,-108.8830156326294
