Iteration,Mask Proportion,Reward Average,DDG Train Average,DDG Eval Average,ProtGPT Average
1,1.0,-143.56893920898438,0.24166008830070496,0.6693868041038513,-143.56893920898438
2,0.963952850877193,-135.81441116333008,0.31838470697402954,0.6575867310166359,-135.81441116333008
3,0.9316063596491228,-131.7105255126953,0.34436629712581635,0.6334248147904873,-131.7105255126953
4,0.9069353070175439,-128.58615589141846,0.3588756434619427,0.5311705060303211,-128.58615589141846
5,0.8776041666666667,-126.13083171844482,0.3783136233687401,0.4211140340194106,-126.13083171844482
6,0.8499177631578947,-123.86656761169434,0.3796868771314621,0.2731996192596853,-123.86656761169434
7,0.8244243421052629,-121.94709300994873,0.37588946148753166,0.15227366145700216,-121.94709300994873
8,0.7953673245614035,-119.85724830627441,0.38104211911559105,0.060079893097281456,-119.85724830627441
9,0.7679550438596491,-118.42791652679443,0.3566489778459072,0.003456973470747471,-118.42791652679443
10,0.7391721491228069,-117.3402042388916,0.34077663347125053,-0.033713475335389376,-117.3402042388916
11,0.7143640350877193,-116.32676792144775,0.35918716341257095,-0.03638943610712886,-116.32676792144775
12,0.6858552631578948,-115.168044090271,0.322786184027791,-0.11678695306181908,-115.168044090271
13,0.6511787280701754,-114.2198715209961,0.2839115895330906,-0.20196318766102195,-114.2198715209961
14,0.6133497807017544,-113.18361949920654,0.28257371485233307,-0.22810803167521954,-113.18361949920654
15,0.5753837719298245,-112.39557361602783,0.2751983152702451,-0.2441852269694209,-112.39557361602783
16,0.5413925438596491,-111.9491662979126,0.27945173997431993,-0.22482587955892086,-111.9491662979126
17,0.5067160087719299,-111.25745391845703,0.259186789393425,-0.3197051100432873,-111.25745391845703
18,0.46203399122807015,-110.57123756408691,0.2440719148144126,-0.3225547168403864,-110.57123756408691
19,0.424205043859649,-110.11405849456787,0.2361743338406086,-0.3222341239452362,-110.11405849456787
20,0.3877467105263158,-109.83731174468994,0.23280995106324553,-0.32221441715955734,-109.83731174468994
21,0.34731359649122806,-109.31692886352539,0.23692088201642036,-0.29747268185019493,-109.31692886352539
22,0.3042763157894737,-108.89232349395752,0.23233023658394814,-0.31088406778872013,-108.89232349395752
23,0.2623355263157895,-108.70536994934082,0.22479878831654787,-0.331408828496933,-108.70536994934082
24,0.22642543859649122,-108.60124588012695,0.22229164373129606,-0.33550439961254597,-108.60124588012695
25,0.19051535087719296,-108.47605991363525,0.22630609921179712,-0.33022659830749035,-108.47605991363525
26,0.15762061403508773,-108.31716632843018,0.22639134712517262,-0.3237620145082474,-108.31716632843018
27,0.12760416666666666,-108.2273941040039,0.2226836560294032,-0.32884069718420506,-108.2273941040039
28,0.10101425438596494,-108.11286926269531,0.21890888083726168,-0.33086851239204407,-108.11286926269531
29,0.07935855263157894,-108.02980899810791,0.20841362606734037,-0.3378448076546192,-108.02980899810791
30,0.062088815789473686,-107.99625396728516,0.20348400250077248,-0.34186090528964996,-107.99625396728516
31,0.049753289473684216,-108.0214204788208,0.20767368422821164,-0.33887690119445324,-108.0214204788208
32,0.040981359649122806,-107.98769569396973,0.2167482995428145,-0.3188408147543669,-107.98769569396973
33,0.03358004385964913,-107.94342994689941,0.217039801646024,-0.3193857353180647,-107.94342994689941
34,0.02919407894736842,-107.92022800445557,0.21219655545428395,-0.3258927706629038,-107.92022800445557
35,0.024945175438596486,-107.89054679870605,0.21507134707644582,-0.31818401254713535,-107.89054679870605
36,0.021518640350877194,-107.8808536529541,0.21490801544860005,-0.32072493620216846,-107.8808536529541
37,0.01836622807017544,-107.88786697387695,0.21585526736453176,-0.32562937028706074,-107.88786697387695
38,0.015076754385964912,-107.81558990478516,0.213898996822536,-0.324330834671855,-107.81558990478516
39,0.011787280701754384,-107.81301975250244,0.21444836910814047,-0.3238659519702196,-107.81301975250244
40,0.008908991228070175,-107.80358123779297,0.21493964549154043,-0.3231252636760473,-107.80358123779297
41,0.007264254385964912,-107.79033279418945,0.21512978430837393,-0.32222686521708965,-107.79033279418945
42,0.006030701754385965,-107.78600692749023,0.21431943774223328,-0.3259648960083723,-107.78600692749023
43,0.004934210526315789,-107.81515312194824,0.2174759842455387,-0.32045956142246723,-107.81515312194824
44,0.003289473684210526,-107.7954330444336,0.2178891859948635,-0.3201227318495512,-107.7954330444336
45,0.002055921052631579,-107.7954330444336,0.2178891859948635,-0.3201227318495512,-107.7954330444336
46,0.0005482456140350877,-107.7954330444336,0.2178891859948635,-0.3201227318495512,-107.7954330444336
47,0.00027412280701754384,-107.7954330444336,0.2178891859948635,-0.3201227318495512,-107.7954330444336
48,0.00013706140350877192,-107.7954330444336,0.2178891859948635,-0.3201227318495512,-107.7954330444336
49,0.00013706140350877192,-107.7954330444336,0.2178891859948635,-0.3201227318495512,-107.7954330444336
