Iteration,Mask Proportion,Reward Average,DDG Train Average,DDG Eval Average,ProtGPT Average
1,1.0,-143.56893920898438,0.24166008830070496,0.6693868041038513,-143.56893920898438
2,0.9771107456140351,-139.88240242004395,0.30008722469210625,0.8499874696135521,-139.88240242004395
3,0.9566885964912282,-137.92086029052734,0.31160520389676094,0.8514416888356209,-137.92086029052734
4,0.9359923245614035,-135.86310005187988,0.3141288459300995,0.7742580398917198,-135.86310005187988
5,0.9162554824561403,-134.4980583190918,0.3032334689050913,0.7111665904521942,-134.4980583190918
6,0.8919956140350875,-132.00992012023926,0.3301064781844616,0.6214545667171478,-132.00992012023926
7,0.8726699561403508,-131.0119972229004,0.3168881945312023,0.5475411340594292,-131.0119972229004
8,0.8486842105263157,-129.1106939315796,0.32177478075027466,0.44641915895044804,-129.1106939315796
9,0.8290844298245612,-127.54638671875,0.33187737315893173,0.3196020061150193,-127.54638671875
10,0.8109923245614034,-126.67422771453857,0.3409651070833206,0.2964873593300581,-126.67422771453857
11,0.7905701754385964,-125.23031425476074,0.3252612054347992,0.16697382554411888,-125.23031425476074
12,0.7682291666666666,-123.90611934661865,0.3157644420862198,0.03590899985283613,-123.90611934661865
13,0.746299342105263,-123.16754817962646,0.31995824351906776,-0.02250719629228115,-123.16754817962646
14,0.7262883771929824,-121.95318126678467,0.30845804885029793,-0.1656193407252431,-121.95318126678467
15,0.7064144736842104,-120.53708553314209,0.28263256326317787,-0.26158589823171496,-120.53708553314209
16,0.6875,-119.82155704498291,0.2946163546293974,-0.24244956485927105,-119.82155704498291
17,0.6688596491228069,-118.76736450195312,0.30757398530840874,-0.29336401354521513,-118.76736450195312
18,0.6510416666666667,-118.24723815917969,0.33345749601721764,-0.32036262191832066,-118.24723815917969
19,0.6281524122807018,-117.3629379272461,0.330315463244915,-0.3088509291410446,-117.3629379272461
20,0.6080043859649122,-117.21538925170898,0.3252779599279165,-0.2973493430763483,-117.21538925170898
21,0.5888157894736842,-116.5821361541748,0.31518502347171307,-0.37970644794404507,-116.5821361541748
22,0.5682565789473685,-116.15822982788086,0.3211358040571213,-0.41152749210596085,-116.15822982788086
23,0.5474232456140351,-115.5948543548584,0.33151444233953953,-0.36167968437075615,-115.5948543548584
24,0.5275493421052632,-115.36615753173828,0.32390909641981125,-0.32103299582377076,-115.36615753173828
25,0.5046600877192983,-115.0577917098999,0.34216965921223164,-0.2736271182075143,-115.0577917098999
26,0.484375,-114.60850620269775,0.33785764314234257,-0.2629279620014131,-114.60850620269775
27,0.46806469298245607,-114.25128269195557,0.33014561235904694,-0.28624666715040803,-114.25128269195557
28,0.4462719298245614,-113.62086486816406,0.3234045207500458,-0.2763447081670165,-113.62086486816406
29,0.4265350877192982,-113.4816722869873,0.31694282591342926,-0.2993839345872402,-113.4816722869873
30,0.40487938596491224,-113.29653930664062,0.3162920009344816,-0.287504605948925,-113.29653930664062
31,0.3834978070175439,-113.16568946838379,0.3210241422057152,-0.23012268170714378,-113.16568946838379
32,0.36581688596491224,-113.13334846496582,0.31875909864902496,-0.22361207474023104,-113.13334846496582
33,0.3492324561403508,-113.05904769897461,0.31148072332143784,-0.22135005611926317,-113.05904769897461
34,0.3282620614035087,-112.72440242767334,0.3102452252060175,-0.23174053151160479,-112.72440242767334
35,0.30633223684210525,-112.40402507781982,0.3209381215274334,-0.18404002021998167,-112.40402507781982
36,0.28645833333333326,-112.34070205688477,0.3331754244863987,-0.16842824034392834,-112.34070205688477
37,0.26288377192982454,-112.08477115631104,0.33665768429636955,-0.15295946784317493,-112.08477115631104
38,0.24561403508771928,-112.01860904693604,0.3358927182853222,-0.14529004506766796,-112.01860904693604
39,0.22628837719298242,-111.7012586593628,0.34752658754587173,-0.10229751281440258,-111.7012586593628
40,0.20394736842105263,-111.76387119293213,0.35096922144293785,-0.08593708882108331,-111.76387119293213
41,0.18462171052631576,-111.75216770172119,0.3538791351020336,-0.08222303399816155,-111.75216770172119
42,0.16529605263157893,-111.65636825561523,0.3489394299685955,-0.08458904083818197,-111.65636825561523
43,0.14816337719298245,-111.48556995391846,0.35103394463658333,-0.08361346367746592,-111.48556995391846
44,0.12746710526315788,-111.3608751296997,0.35951806232333183,-0.05224288394674659,-111.3608751296997
45,0.10553728070175436,-111.34889888763428,0.36190927773714066,-0.04812266631051898,-111.34889888763428
46,0.08292214912280702,-111.33341693878174,0.36775151640176773,-0.04987817397341132,-111.33341693878174
47,0.0615405701754386,-111.16506385803223,0.36437641829252243,-0.054696302860975266,-111.16506385803223
48,0.04139254385964912,-111.10339069366455,0.3642298951745033,-0.051563245709985495,-111.10339069366455
49,0.020148026315789474,-110.9956464767456,0.35974933952093124,-0.05710398172959685,-110.9956464767456
