Iteration,Mask Proportion,Reward Average,DDG Train Average,DDG Eval Average,ProtGPT Average
1,1.0,-143.56893920898438,0.24166008830070496,0.6693868041038513,-143.56893920898438
2,0.9664199561403508,-122.88321685791016,0.2750953137874603,0.6555389165878296,-122.88321685791016
3,0.931469298245614,-119.71162796020508,0.3022385202348232,0.9751191437244415,-119.71162796020508
4,0.9014528508771928,-117.8499641418457,0.3005044758319855,1.116583064198494,-117.8499641418457
5,0.8684210526315788,-116.69042015075684,0.2655724361538887,1.076701819896698,-116.69042015075684
6,0.8412828947368421,-115.65825271606445,0.23116485960781574,1.0030743107199669,-115.65825271606445
7,0.8144188596491228,-114.8828125,0.18970031756907701,0.9462234228849411,-114.8828125
8,0.7904331140350876,-114.11302852630615,0.1592469997704029,0.9123795703053474,-114.11302852630615
9,0.7678179824561403,-113.52823734283447,0.11595364892855287,0.8131268471479416,-113.52823734283447
10,0.7478070175438597,-113.08788299560547,0.0993991163559258,0.7845280468463898,-113.08788299560547
11,0.7275219298245614,-112.65389633178711,0.07376200566068292,0.7330780327320099,-112.65389633178711
12,0.7117598684210527,-112.275146484375,0.05056385835632682,0.675872977823019,-112.275146484375
13,0.6951754385964912,-111.99144268035889,0.046478014439344406,0.7187157459557056,-111.99144268035889
14,0.6795504385964913,-111.59858798980713,0.030517474748194218,0.6433615200221539,-111.59858798980713
15,0.6650219298245614,-111.34715366363525,0.018551275366917253,0.6138042099773884,-111.34715366363525
16,0.6522752192982457,-111.17155456542969,0.010600454173982143,0.5860172212123871,-111.17155456542969
17,0.6413103070175439,-111.03914451599121,0.014076643623411655,0.6017439477145672,-111.03914451599121
18,0.6276041666666667,-110.82378101348877,0.007797134108841419,0.5707277692854404,-110.82378101348877
19,0.6140350877192982,-110.64737129211426,-0.0016525248065590858,0.5078203044831753,-110.64737129211426
20,0.5993695175438597,-110.54541110992432,0.00542817497625947,0.5173116251826286,-110.54541110992432
21,0.5899122807017544,-110.44025707244873,-0.00713391462340951,0.45908843725919724,-110.44025707244873
22,0.5804550438596492,-110.3596887588501,-0.0073628961108624935,0.44861925765872,-110.3596887588501
23,0.5704495614035088,-110.29374599456787,-0.006011957302689552,0.4566863290965557,-110.29374599456787
24,0.5586622807017544,-110.20691108703613,-0.008170802611857653,0.4845728315412998,-110.20691108703613
25,0.5460526315789473,-110.10658073425293,-0.005170254036784172,0.48240043967962265,-110.10658073425293
26,0.5359100877192982,-110.06168556213379,-0.0023906929418444633,0.4945451058447361,-110.06168556213379
27,0.5223410087719299,-109.95843696594238,-0.008475851267576218,0.48267897218465805,-109.95843696594238
28,0.5115131578947367,-109.84476470947266,-0.014311476610600948,0.45920356549322605,-109.84476470947266
29,0.498766447368421,-109.74390697479248,-0.016422207234427333,0.4627961106598377,-109.74390697479248
30,0.4862938596491228,-109.6737232208252,-0.020016215974465013,0.4625591430813074,-109.6737232208252
31,0.4712171052631579,-109.58836364746094,-0.020432280143722892,0.45987425558269024,-109.58836364746094
32,0.4565515350877193,-109.51846027374268,-0.025423185201361775,0.4416001345962286,-109.51846027374268
33,0.44353070175438597,-109.44092559814453,-0.025789305102080107,0.43488762713968754,-109.44092559814453
34,0.4287280701754385,-109.38408851623535,-0.030272406758740544,0.4276874400675297,-109.38408851623535
35,0.4147478070175438,-109.35465240478516,-0.034887597197666764,0.4133039601147175,-109.35465240478516
36,0.4007675438596491,-109.32500076293945,-0.033049626275897026,0.4220535047352314,-109.32500076293945
37,0.3844572368421053,-109.27826023101807,-0.0350729099009186,0.41098401322960854,-109.27826023101807
38,0.370202850877193,-109.24141693115234,-0.03647915367037058,0.41016968712210655,-109.24141693115234
39,0.35402960526315785,-109.19409656524658,-0.038257723208516836,0.40507955104112625,-109.19409656524658
40,0.3358004385964912,-109.11116123199463,-0.040594032034277916,0.39671948552131653,-109.11116123199463
41,0.31414473684210525,-109.05503463745117,-0.04186885990202427,0.38523425348103046,-109.05503463745117
42,0.2905701754385965,-108.9759750366211,-0.0372924420516938,0.40542440488934517,-108.9759750366211
43,0.2700109649122807,-108.90872478485107,-0.04189256555400789,0.40926251746714115,-108.90872478485107
44,0.24794407894736842,-108.86553764343262,-0.0393656597007066,0.43150269240140915,-108.86553764343262
45,0.22258771929824558,-108.81796360015869,-0.043875563656911254,0.4025959298014641,-108.81796360015869
46,0.19106359649122806,-108.74850463867188,-0.044926519272848964,0.41744360513985157,-108.74850463867188
47,0.1585800438596491,-108.68190860748291,-0.0416045302990824,0.4427771605551243,-108.68190860748291
48,0.11650219298245612,-108.63931465148926,-0.03535677515901625,0.4590388275682926,-108.63931465148926
49,0.05578399122807018,-108.57696628570557,-0.04080916289240122,0.43660254776477814,-108.57696628570557
